5.620000 0.000000 0.000000 -0.000000 0.421825 0.000000
5.192203 2.150681 0.000000 -0.161425 0.389715 0.000000
3.973940 3.973940 0.000000 -0.298275 0.298275 0.000000
2.150681 5.192203 0.000000 -0.389715 0.161425 0.000000
0.000000 5.620000 0.000000 -0.421825 0.000000 0.000000
-2.150681 5.192203 0.000000 -0.389715 -0.161425 0.000000
-3.973940 3.973940 0.000000 -0.298275 -0.298275 0.000000
-5.192203 2.150681 0.000000 -0.161425 -0.389715 0.000000
-5.620000 0.000000 0.000000 -0.000000 -0.421825 0.000000
-5.192203 -2.150681 0.000000 0.161425 -0.389715 0.000000
-3.973940 -3.973940 0.000000 0.298275 -0.298275 0.000000
-2.150681 -5.192203 0.000000 0.389715 -0.161425 0.000000
-0.000000 -5.620000 0.000000 0.421825 -0.000000 0.000000
2.150681 -5.192203 0.000000 0.389715 0.161425 0.000000
3.973940 -3.973940 0.000000 0.298275 0.298275 0.000000
5.192203 -2.150681 0.000000 0.161425 0.389715 0.000000
6.820000 0.000000 0.000000 -0.000000 0.382920 0.000000
6.300858 2.609901 0.000000 -0.146537 0.353772 0.000000
4.822468 4.822468 0.000000 -0.270765 0.270765 0.000000
2.609901 6.300858 0.000000 -0.353772 0.146537 0.000000
0.000000 6.820000 0.000000 -0.382920 0.000000 0.000000
-2.609901 6.300858 0.000000 -0.353772 -0.146537 0.000000
-4.822468 4.822468 0.000000 -0.270765 -0.270765 0.000000
-6.300858 2.609901 0.000000 -0.146537 -0.353772 0.000000
-6.820000 0.000000 0.000000 -0.000000 -0.382920 0.000000
-6.300858 -2.609901 0.000000 0.146537 -0.353772 0.000000
-4.822468 -4.822468 0.000000 0.270765 -0.270765 0.000000
-2.609901 -6.300858 0.000000 0.353772 -0.146537 0.000000
-0.000000 -6.820000 0.000000 0.382920 -0.000000 0.000000
2.609901 -6.300858 0.000000 0.353772 0.146537 0.000000
4.822468 -4.822468 0.000000 0.270765 0.270765 0.000000
6.300858 -2.609901 0.000000 0.146537 0.353772 0.000000
7.380000 0.000000 0.000000 -0.000000 0.368105 0.000000
6.818231 2.824204 0.000000 -0.140868 0.340085 0.000000
5.218448 5.218448 0.000000 -0.260290 0.260290 0.000000
2.824204 6.818231 0.000000 -0.340085 0.140868 0.000000
0.000000 7.380000 0.000000 -0.368105 0.000000 0.000000
-2.824204 6.818231 0.000000 -0.340085 -0.140868 0.000000
-5.218448 5.218448 0.000000 -0.260290 -0.260290 0.000000
-6.818231 2.824204 0.000000 -0.140868 -0.340085 0.000000
-7.380000 0.000000 0.000000 -0.000000 -0.368105 0.000000
